modelo;año;precio;transmision;kilometraje;tipo_combustible;impuesto_circulacion;mpg;tamaño_motor
 Corolla;2019.0;24295.0;Automatic;6568.0;Hybrid;135.0;72.4;2.0
 Corolla;2019.0;22000.0;Automatic;7575.0;Hybrid;135.0;78.5;1.8
 Corolla;2019.0;16500.0;Manual;6170.0;Petrol;145.0;39.2;1.2
 Corolla;2019.0;23500.0;Automatic;6033.0;Hybrid;135.0;78.5;1.8
 Corolla;2007.0;2795.0;Manual;71248.0;Petrol;260.0;36.7;1.8
 Corolla;2005.0;2495.0;Manual;88150.0;Diesel;125.0;58.9;1.4
 Corolla;2005.0;3495.0;Manual;77500.0;Petrol;235.0;40.4;1.6
 Corolla;2004.0;2095.0;Manual;96000.0;Petrol;260.0;36.7;1.8
 Corolla;2019.0;23250.0;Automatic;3568.0;Hybrid;140.0;72.4;2.0
 Corolla;2019.0;21494.0;Automatic;7792.0;Hybrid;135.0;78.5;1.8
 Corolla;2019.0;21249.0;Automatic;10353.0;Hybrid;135.0;85.6;1.8
 Corolla;2019.0;21250.0;Automatic;7125.0;Hybrid;135.0;85.6;1.8
 Corolla;2019.0;21995.0;Automatic;8661.0;Hybrid;135.0;78.5;1.8
 Corolla;2019.0;22995.0;Automatic;4319.0;Hybrid;140.0;85.6;1.8
;;;;;;;;
 RAV4;2017.0;20000.0;Automatic;30379.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;16500.0;Manual;25271.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;15995.0;Manual;11291.0;Diesel;125.0;60.1;2.0
 RAV4;2015.0;13500.0;Manual;45757.0;Diesel;125.0;57.6;2.0
 RAV4;2017.0;22480.0;Automatic;25170.0;Hybrid;135.0;55.4;2.5
 RAV4;2015.0;13698.0;Automatic;43830.0;Diesel;260.0;42.2;2.2
 RAV4;2016.0;17998.0;Automatic;58377.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;14998.0;Manual;40054.0;Diesel;125.0;60.1;2.0
 RAV4;2013.0;10998.0;Automatic;45322.0;Diesel;260.0;42.2;2.2
 RAV4;2016.0;13498.0;Manual;32061.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;17500.0;Automatic;26528.0;Petrol;145.0;43.5;2.0
 RAV4;2017.0;16498.0;Automatic;37539.0;Petrol;200.0;43.5;2.0
 RAV4;2014.0;9698.0;Manual;80049.0;Diesel;145.0;53.0;2.0
 RAV4;2016.0;14817.0;Manual;35286.0;Diesel;125.0;60.1;2.0
 RAV4;2019.0;29399.0;Automatic;9650.0;Hybrid;135.0;51.1;2.5
 RAV4;2019.0;32995.0;Automatic;7017.0;Hybrid;135.0;49.6;2.5
 RAV4;2016.0;19995.0;Automatic;40827.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;20495.0;Automatic;18000.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;21495.0;Automatic;29489.0;Hybrid;20.0;55.4;2.5
 RAV4;2019.0;29995.0;Automatic;20124.0;Hybrid;140.0;51.1;2.5
 RAV4;2016.0;20495.0;Automatic;41060.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;20795.0;Automatic;25000.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;11995.0;Manual;49150.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;13995.0;Manual;71046.0;Diesel;125.0;60.1;2.0
 RAV4;2014.0;12995.0;Manual;69401.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;14495.0;Manual;49097.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;14695.0;Manual;39591.0;Diesel;125.0;60.1;2.0
 RAV4;2019.0;29498.0;Automatic;9727.0;Hybrid;135.0;49.6;2.5
 RAV4;2019.0;31498.0;Automatic;9258.0;Hybrid;135.0;49.6;2.5
 RAV4;2014.0;11498.0;Automatic;47545.0;Diesel;260.0;42.2;2.2
 RAV4;2014.0;10998.0;Manual;50709.0;Diesel;150.0;53.0;2.0
 RAV4;2017.0;20498.0;Automatic;10957.0;Petrol;150.0;43.5;2.0
 RAV4;2013.0;10498.0;Manual;54057.0;Diesel;160.0;49.6;2.2
 RAV4;2015.0;9998.0;Manual;60998.0;Diesel;125.0;57.6;2.0
 RAV4;2015.0;12998.0;Manual;41486.0;Diesel;145.0;53.0;2.0
 RAV4;2017.0;13998.0;Manual;48713.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;14698.0;Manual;50039.0;Diesel;145.0;60.1;2.0
 RAV4;2019.0;28998.0;Automatic;10910.0;Hybrid;135.0;51.1;2.5
 RAV4;2018.0;19698.0;Automatic;21893.0;Petrol;145.0;43.5;2.0
 RAV4;2015.0;15298.0;Semi_Auto;21232.0;Petrol;235.0;39.2;2.0
 RAV4;2019.0;37440.0;Automatic;2764.0;Hybrid;135.0;51.1;2.5
 RAV4;2016.0;20990.0;Automatic;18880.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;19998.0;Automatic;10028.0;Petrol;145.0;43.5;2.0
 RAV4;2017.0;20990.0;Automatic;29515.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;23990.0;Automatic;25614.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;23990.0;Automatic;20101.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;13495.0;Manual;30124.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;15995.0;Manual;59205.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;17495.0;Automatic;58100.0;Hybrid;20.0;55.4;2.5
 RAV4;2014.0;12998.0;Automatic;41389.0;Diesel;260.0;42.2;2.2
 RAV4;2016.0;13998.0;Manual;36030.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;14998.0;Manual;32087.0;Diesel;145.0;60.1;2.0
 RAV4;2016.0;19498.0;Automatic;19618.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;34990.0;Automatic;5000.0;Hybrid;135.0;49.6;2.5
 RAV4;2015.0;9998.0;Manual;81503.0;Diesel;125.0;57.6;2.0
 RAV4;2017.0;16295.0;Manual;34633.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;17495.0;Automatic;58100.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;16295.0;Manual;34633.0;Diesel;125.0;60.1;2.0
 RAV4;2015.0;13495.0;Manual;28308.0;Diesel;150.0;53.0;2.0
 RAV4;2016.0;15200.0;Manual;27232.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;24070.0;Automatic;14766.0;Hybrid;135.0;55.4;2.5
 RAV4;2016.0;19970.0;Automatic;35445.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;29570.0;Automatic;7823.0;Hybrid;135.0;51.1;2.5
 RAV4;2017.0;14498.0;Manual;41201.0;Diesel;145.0;60.1;2.0
 RAV4;2016.0;17995.0;Automatic;49254.0;Hybrid;20.0;55.4;2.5
 RAV4;2019.0;27570.0;Automatic;15581.0;Hybrid;135.0;52.3;2.5
 RAV4;2019.0;34990.0;Automatic;5660.0;Hybrid;140.0;49.6;2.5
 RAV4;2015.0;14490.0;Automatic;59454.0;Diesel;265.0;42.2;2.2
 RAV4;2017.0;14495.0;Manual;37893.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;23070.0;Automatic;23605.0;Hybrid;20.0;55.4;2.5
 RAV4;2019.0;29995.0;Automatic;9709.0;Hybrid;135.0;49.6;2.5
 RAV4;2014.0;9798.0;Manual;77512.0;Diesel;145.0;53.0;2.0
 RAV4;2016.0;14498.0;Manual;23485.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;14998.0;Manual;28083.0;Diesel;125.0;60.1;2.0
 RAV4;2014.0;11998.0;Semi_Auto;51258.0;Petrol;235.0;39.2;2.0
 RAV4;2014.0;10995.0;Manual;59627.0;Diesel;125.0;57.6;2.0
 RAV4;2019.0;27293.0;Automatic;19814.0;Hybrid;135.0;49.6;2.5
 RAV4;2017.0;19988.0;Automatic;31057.0;Hybrid;135.0;57.6;2.5
 RAV4;2014.0;9998.0;Manual;78650.0;Diesel;160.0;49.6;2.2
 RAV4;2017.0;21971.0;Automatic;37258.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;19452.0;Automatic;27176.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;20667.0;Automatic;25000.0;Hybrid;20.0;57.6;2.5
 RAV4;2013.0;10990.0;Automatic;45000.0;Diesel;260.0;42.2;2.2
 RAV4;2017.0;18495.0;Automatic;40101.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;13995.0;Manual;38338.0;Diesel;125.0;60.1;2.0
 RAV4;2019.0;31995.0;Automatic;11970.0;Hybrid;140.0;49.6;2.5
 RAV4;2019.0;31995.0;Automatic;11728.0;Hybrid;140.0;49.6;2.5
 RAV4;2017.0;19990.0;Automatic;29802.0;Hybrid;135.0;55.4;2.5
 RAV4;2016.0;14295.0;Manual;31887.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;22795.0;Automatic;20216.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;18500.0;Automatic;46035.0;Hybrid;20.0;55.4;2.5
 RAV4;2015.0;11495.0;Manual;44652.0;Diesel;150.0;53.0;2.0
 RAV4;2014.0;10999.0;Manual;57942.0;Diesel;145.0;53.0;2.0
 RAV4;2017.0;21998.0;Automatic;13285.0;Hybrid;135.0;57.6;2.5
 RAV4;2016.0;17250.0;Automatic;60602.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;18695.0;Automatic;46035.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;13998.0;Manual;32815.0;Diesel;125.0;60.1;2.0
 RAV4;2014.0;9780.0;Manual;88870.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;18998.0;Automatic;30117.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;10995.0;Manual;63000.0;Diesel;165.0;49.6;2.2
 RAV4;2017.0;22995.0;Automatic;28486.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;19490.0;Automatic;30000.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;12480.0;Automatic;45848.0;Diesel;265.0;42.2;2.2
 RAV4;2017.0;21000.0;Automatic;27999.0;Hybrid;135.0;57.6;2.5
 RAV4;2016.0;21000.0;Automatic;31059.0;Hybrid;20.0;55.4;2.5
 RAV4;2014.0;10999.0;Manual;57942.0;Diesel;145.0;53.0;2.0
 RAV4;2017.0;22000.0;Automatic;19511.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;12498.0;Manual;49814.0;Diesel;125.0;60.1;2.0
 RAV4;2018.0;25500.0;Automatic;18861.0;Hybrid;135.0;55.4;2.5
 RAV4;2017.0;19998.0;Automatic;41351.0;Hybrid;20.0;55.4;2.5
 RAV4;2013.0;9990.0;Manual;59934.0;Diesel;165.0;49.6;2.2
 RAV4;2017.0;16675.0;Manual;22565.0;Diesel;125.0;60.1;2.0
 RAV4;2019.0;29000.0;Automatic;10853.0;Hybrid;135.0;51.1;2.5
 RAV4;2016.0;13000.0;Manual;56437.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;23000.0;Automatic;15364.0;Hybrid;20.0;55.4;2.5
 RAV4;2013.0;9945.0;Manual;62541.0;Diesel;165.0;49.6;2.2
 RAV4;2019.0;33880.0;Automatic;7576.0;Hybrid;140.0;49.6;2.5
 RAV4;2017.0;21480.0;Automatic;39833.0;Hybrid;20.0;55.4;2.5
 RAV4;2015.0;13500.0;Manual;45757.0;Diesel;125.0;57.6;2.0
 RAV4;2015.0;13500.0;Manual;45757.0;Diesel;125.0;57.6;2.0
 RAV4;2019.0;27790.0;Automatic;16360.0;Hybrid;135.0;51.1;2.5
 RAV4;2016.0;17795.0;Automatic;37852.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;21298.0;Automatic;4671.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;19287.0;Automatic;49962.0;Hybrid;20.0;55.4;2.5
 RAV4;2013.0;9250.0;Manual;70964.0;Diesel;165.0;49.6;2.2
 RAV4;2014.0;11000.0;Manual;52561.0;Diesel;125.0;57.6;2.0
 RAV4;2015.0;13200.0;Manual;10763.0;Diesel;125.0;57.6;2.0
 RAV4;2019.0;29980.0;Automatic;6691.0;Hybrid;135.0;49.6;2.5
 RAV4;2016.0;19995.0;Automatic;24757.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;18995.0;Automatic;43546.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;19480.0;Automatic;10985.0;Petrol;200.0;43.5;2.0
 RAV4;2016.0;18498.0;Automatic;31522.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;18490.0;Automatic;30305.0;Petrol;145.0;43.5;2.0
 RAV4;2016.0;19490.0;Automatic;32311.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;22995.0;Automatic;25889.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;18995.0;Automatic;39000.0;Hybrid;140.0;57.6;2.5
 RAV4;2017.0;18490.0;Automatic;30724.0;Petrol;205.0;43.5;2.0
 RAV4;2014.0;10490.0;Manual;67712.0;Diesel;150.0;53.0;2.0
 RAV4;2016.0;16980.0;Automatic;24560.0;Petrol;205.0;43.5;2.0
 RAV4;2014.0;10995.0;Manual;49429.0;Diesel;150.0;53.0;2.0
 RAV4;2016.0;21495.0;Automatic;13586.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;33595.0;Automatic;8000.0;Hybrid;140.0;49.6;2.5
 RAV4;2016.0;14995.0;Manual;27762.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;21995.0;Automatic;16000.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;14295.0;Manual;22262.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;17390.0;Automatic;28546.0;Petrol;205.0;43.5;2.0
 RAV4;2016.0;16980.0;Manual;19570.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;12998.0;Manual;57423.0;Diesel;150.0;60.1;2.0
 RAV4;2017.0;20290.0;Automatic;27498.0;Hybrid;140.0;57.6;2.5
 RAV4;2017.0;20690.0;Automatic;48265.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;13290.0;Manual;38655.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;19000.0;Automatic;16000.0;Petrol;200.0;43.5;2.0
 RAV4;2017.0;20498.0;Automatic;20829.0;Hybrid;135.0;57.6;2.5
 RAV4;2016.0;19490.0;Automatic;11544.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;21990.0;Automatic;39039.0;Hybrid;20.0;55.4;2.5
 RAV4;2020.0;31790.0;Automatic;1652.0;Hybrid;135.0;49.6;2.5
 RAV4;2016.0;15990.0;Manual;20553.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;20790.0;Automatic;32132.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;19995.0;Automatic;30489.0;Hybrid;140.0;57.6;2.5
 RAV4;2015.0;13690.0;Automatic;50417.0;Diesel;265.0;42.2;2.2
 RAV4;2017.0;21990.0;Automatic;14562.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;18490.0;Automatic;40049.0;Hybrid;20.0;57.6;2.5
 RAV4;2013.0;11995.0;Manual;29445.0;Diesel;160.0;49.6;2.2
 RAV4;2018.0;22995.0;Automatic;13833.0;Petrol;145.0;43.5;2.0
 RAV4;2016.0;18995.0;Automatic;31492.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;18710.0;Automatic;37971.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;18798.0;Automatic;37386.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;20995.0;Automatic;25601.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;13610.0;Automatic;60841.0;Petrol;200.0;43.5;2.0
 RAV4;2017.0;20990.0;Automatic;17681.0;Petrol;145.0;43.5;2.0
 RAV4;2017.0;19995.0;Automatic;39343.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;23995.0;Automatic;16551.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;19995.0;Automatic;29655.0;Hybrid;140.0;57.6;2.5
 RAV4;2017.0;21498.0;Automatic;21263.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21995.0;Automatic;22329.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;14995.0;Manual;25801.0;Diesel;125.0;60.1;2.0
 RAV4;2015.0;11795.0;Automatic;48125.0;Diesel;260.0;42.2;2.2
 RAV4;2016.0;18995.0;Automatic;46531.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;20000.0;Automatic;25303.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21795.0;Automatic;22726.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;15295.0;Manual;39624.0;Diesel;145.0;60.1;2.0
 RAV4;2017.0;21095.0;Automatic;8992.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;19995.0;Automatic;31685.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;21500.0;Automatic;27751.0;Hybrid;20.0;55.4;2.5
 RAV4;2018.0;19990.0;Automatic;23165.0;Petrol;145.0;43.5;2.0
 RAV4;2015.0;9547.0;Manual;60148.0;Diesel;125.0;57.6;2.0
 RAV4;2018.0;25980.0;Automatic;10864.0;Hybrid;140.0;55.4;2.5
 RAV4;2020.0;33995.0;Automatic;1500.0;Hybrid;135.0;51.1;2.5
 RAV4;2017.0;15995.0;Manual;22864.0;Diesel;145.0;60.1;2.0
 RAV4;2016.0;14499.0;Manual;32070.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;14450.0;Manual;61000.0;Diesel;150.0;60.1;2.0
 RAV4;2016.0;20349.0;Automatic;8080.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;13900.0;Manual;14152.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;18590.0;Automatic;30635.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;13790.0;Manual;37849.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;14288.0;Manual;30100.0;Diesel;125.0;60.1;2.0
 RAV4;2015.0;13499.0;Manual;18200.0;Diesel;125.0;57.6;2.0
 RAV4;2017.0;16711.0;Manual;17000.0;Diesel;125.0;60.1;2.0
 RAV4;2015.0;13330.0;Automatic;36426.0;Petrol;235.0;39.2;2.0
 RAV4;2016.0;13999.0;Manual;31457.0;Diesel;125.0;60.1;2.0
 RAV4;2014.0;12495.0;Manual;30726.0;Diesel;145.0;53.0;2.0
 RAV4;2016.0;18999.0;Automatic;24770.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;18562.0;Manual;11556.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;15293.0;Manual;26191.0;Diesel;125.0;60.1;2.0
 RAV4;2019.0;33626.0;Automatic;7191.0;Hybrid;135.0;49.6;2.5
 RAV4;2015.0;12711.0;Manual;56203.0;Diesel;150.0;53.0;2.0
 RAV4;2013.0;10311.0;Manual;57299.0;Diesel;165.0;49.6;2.2
 RAV4;2016.0;20298.0;Automatic;18078.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;17235.0;Automatic;65452.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21508.0;Automatic;17807.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21766.0;Automatic;15507.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;12232.0;Manual;46000.0;Diesel;150.0;53.0;2.0
 RAV4;2018.0;25991.0;Automatic;13000.0;Hybrid;140.0;55.4;2.5
 RAV4;2017.0;21322.0;Automatic;19849.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;21192.0;Automatic;24281.0;Hybrid;20.0;55.4;2.5
 RAV4;2019.0;32860.0;Automatic;4271.0;Hybrid;135.0;49.6;2.5
 RAV4;2016.0;20791.0;Automatic;35046.0;Hybrid;20.0;55.4;2.5
 RAV4;2019.0;33892.0;Automatic;7735.0;Hybrid;135.0;49.6;2.5
 RAV4;2017.0;22362.0;Automatic;7408.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;20000.0;Automatic;13322.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;23691.0;Automatic;13281.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;15200.0;Manual;47026.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;17995.0;Automatic;35509.0;Petrol;205.0;43.5;2.0
 RAV4;2016.0;19991.0;Automatic;25252.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21323.0;Automatic;19986.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;20182.0;Automatic;25714.0;Petrol;145.0;43.5;2.0
 RAV4;2013.0;10191.0;Manual;54115.0;Diesel;160.0;49.6;2.2
 RAV4;2017.0;14897.0;Manual;37100.0;Diesel;150.0;60.1;2.0
 RAV4;2016.0;19599.0;Automatic;45950.0;Hybrid;20.0;55.4;2.5
 RAV4;2015.0;14999.0;Automatic;33481.0;Diesel;260.0;42.2;2.2
 RAV4;2017.0;19250.0;Automatic;34000.0;Hybrid;20.0;57.6;2.5
 RAV4;2014.0;11990.0;Manual;34050.0;Diesel;150.0;53.0;2.0
 RAV4;2015.0;11999.0;Manual;64609.0;Diesel;145.0;53.0;2.0
 RAV4;2017.0;15999.0;Manual;27170.0;Diesel;150.0;60.1;2.0
 RAV4;2017.0;14500.0;Manual;33432.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;19999.0;Automatic;55185.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;29550.0;Automatic;8357.0;Hybrid;135.0;49.6;2.5
 RAV4;2017.0;14695.0;Manual;40376.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;18995.0;Automatic;21676.0;Petrol;205.0;43.5;2.0
 RAV4;2016.0;15495.0;Automatic;43000.0;Petrol;205.0;43.5;2.0
 RAV4;2018.0;17590.0;Manual;29883.0;Diesel;145.0;60.1;2.0
 RAV4;2017.0;21999.0;Automatic;19296.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;30000.0;Automatic;6677.0;Hybrid;135.0;49.6;2.5
 RAV4;2017.0;20750.0;Automatic;18750.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;19999.0;Automatic;13069.0;Petrol;150.0;43.5;2.0
 RAV4;2014.0;14295.0;Semi_Auto;31306.0;Petrol;235.0;39.2;2.0
 RAV4;2017.0;23895.0;Automatic;30524.0;Hybrid;140.0;55.4;2.5
 RAV4;2017.0;20000.0;Automatic;18800.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21000.0;Automatic;7700.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;17900.0;Automatic;44687.0;Hybrid;140.0;57.6;2.5
 RAV4;2016.0;17295.0;Automatic;39510.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;15450.0;Manual;19200.0;Diesel;125.0;60.1;2.0
 RAV4;2013.0;12495.0;Automatic;30524.0;Diesel;260.0;42.2;2.2
 RAV4;2016.0;21250.0;Automatic;18501.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;22075.0;Automatic;38000.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;20795.0;Automatic;28128.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;19490.0;Automatic;6254.0;Petrol;200.0;43.5;2.0
 RAV4;2016.0;14650.0;Manual;22080.0;Diesel;125.0;60.1;2.0
 RAV4;2014.0;10995.0;Manual;41411.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;19990.0;Automatic;26128.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;20790.0;Automatic;32196.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;18000.0;Automatic;33128.0;Petrol;205.0;43.5;2.0
 RAV4;2016.0;14010.0;Manual;47000.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;16000.0;Manual;38000.0;Diesel;145.0;60.1;2.0
 RAV4;2013.0;10500.0;Manual;57962.0;Diesel;160.0;49.6;2.2
 RAV4;2017.0;25000.0;Automatic;22860.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;14795.0;Manual;47362.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;20870.0;Automatic;30096.0;Hybrid;135.0;57.6;2.5
 RAV4;2017.0;15995.0;Manual;18000.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;20250.0;Automatic;29200.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;15750.0;Manual;32804.0;Diesel;150.0;60.1;2.0
 RAV4;2016.0;20995.0;Automatic;40006.0;Hybrid;20.0;57.6;2.5
 RAV4;2013.0;12295.0;Manual;43573.0;Diesel;125.0;57.6;2.0
 RAV4;2017.0;15895.0;Manual;42810.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;17295.0;Manual;31057.0;Diesel;150.0;60.1;2.0
 RAV4;2016.0;23995.0;Automatic;23750.0;Hybrid;20.0;55.4;2.5
 RAV4;2017.0;18995.0;Automatic;40312.0;Hybrid;135.0;57.6;2.5
 RAV4;2016.0;15995.0;Manual;37531.0;Diesel;125.0;60.1;2.0
 RAV4;2017.0;22995.0;Automatic;31284.0;Hybrid;135.0;55.4;2.5
 RAV4;2016.0;21995.0;Automatic;22531.0;Hybrid;20.0;55.4;2.5
 RAV4;2015.0;11395.0;Manual;66973.0;Diesel;125.0;57.6;2.0
 RAV4;2017.0;19862.0;Automatic;42596.0;Hybrid;20.0;57.6;2.5
 RAV4;2016.0;21018.0;Automatic;57500.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;20112.0;Automatic;62734.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;20495.0;Automatic;32754.0;Petrol;200.0;43.5;2.0
 RAV4;2019.0;32495.0;Automatic;12740.0;Hybrid;135.0;49.6;2.5
 RAV4;2017.0;21395.0;Automatic;53569.0;Hybrid;20.0;55.4;2.5
 RAV4;2018.0;22346.0;Automatic;10116.0;Petrol;145.0;48.7;2.0
 RAV4;2016.0;21271.0;Automatic;27361.0;Hybrid;20.0;55.4;2.5
 RAV4;2015.0;11804.0;Manual;38999.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;18995.0;Automatic;47339.0;Hybrid;20.0;57.6;2.5
 RAV4;2020.0;36500.0;Automatic;1114.0;Hybrid;135.0;49.6;2.5
 RAV4;2016.0;16700.0;Automatic;63016.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;10500.0;Manual;52462.0;Diesel;125.0;57.6;2.0
 RAV4;2016.0;21000.0;Automatic;14000.0;Hybrid;20.0;57.6;2.5
 RAV4;2015.0;14000.0;Automatic;47291.0;Diesel;265.0;42.2;2.2
 RAV4;2017.0;19000.0;Automatic;25981.0;Petrol;145.0;43.5;2.0
 RAV4;2016.0;22000.0;Automatic;37713.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;13599.0;Manual;43733.0;Diesel;125.0;60.1;2.0
 RAV4;2016.0;19545.0;Automatic;51242.0;Hybrid;20.0;55.4;2.5
 RAV4;2016.0;16217.0;Automatic;24431.0;Petrol;200.0;43.5;2.0
 RAV4;2017.0;20750.0;Automatic;25596.0;Hybrid;20.0;57.6;2.5
 RAV4;2019.0;29903.0;Automatic;9000.0;Hybrid;140.0;51.1;2.5
 RAV4;2013.0;11270.0;Automatic;67000.0;Diesel;265.0;42.2;2.2
 RAV4;2017.0;21995.0;Automatic;32480.0;Hybrid;20.0;57.6;2.5
 RAV4;2017.0;21692.0;Automatic;23237.0;Hybrid;135.0;57.6;2.5
 RAV4;2017.0;22485.0;Automatic;32814.0;Hybrid;20.0;55.4;2.5
 RAV4;2018.0;27006.0;Automatic;13627.0;Hybrid;135.0;55.4;2.5
